18rKsxwrdHxrfPjzAqNuxYr37wNNrxgrqy,18rKsxwrdHxrfPjzAqNuxYr37wNNrxgrqy,0.48185484999999983
14FaVafoExB6tcjMG3F3UetSPRj1K4Ux7t,14FaVafoExB6tcjMG3F3UetSPRj1K4Ux7t,0.028642059999999997
1DwZC7BLPK1e4M9bfmpMeeRpq7Tpq1jzoQ,1DwZC7BLPK1e4M9bfmpMeeRpq7Tpq1jzoQ,-0.99924662
3LUi5p4Zv1ptLYKyfpFvnDgTBdjf79BpQq,3LUi5p4Zv1ptLYKyfpFvnDgTBdjf79BpQq,0.03152572
3Bu6toYSZQGaiWmJHi8F4css3qmp7fnn1i,3Bu6toYSZQGaiWmJHi8F4css3qmp7fnn1i,0.87900848
3LTzGtv8cckQD2eFLjRoeqWqTbEyXaHdJM,3LTzGtv8cckQD2eFLjRoeqWqTbEyXaHdJM,0.04247566
1JHLhd8XW1Uox6yWiz2ShgDcetnUXPHRNB,1JHLhd8XW1Uox6yWiz2ShgDcetnUXPHRNB,0.07030106
16GGDm49bK31ufYMvcVwqZfxNj28EpuSmt,16GGDm49bK31ufYMvcVwqZfxNj28EpuSmt,0.07310698
3BtpKuvjbwMqVQDt6tKuXrcp4j6LcA7xqu,3BtpKuvjbwMqVQDt6tKuXrcp4j6LcA7xqu,3.4407224999999997
3Gdws5NJhtASdupKP97429bAQAvjB3ydGh,3Gdws5NJhtASdupKP97429bAQAvjB3ydGh,0.02185985
16S9H9ig7ezVMgmfbMiVRVQtFfnstzDwFY,16S9H9ig7ezVMgmfbMiVRVQtFfnstzDwFY,0.16599083
1Hy4WgHocqme5jakZLYwH9SskqVzG2GBi2,1Hy4WgHocqme5jakZLYwH9SskqVzG2GBi2,0.0486761
19GK2d2FjPgSfrLujwCy1kfgEF4sZ7nnPg,19GK2d2FjPgSfrLujwCy1kfgEF4sZ7nnPg,0.04824331
1ygAN54tgGzAA1cfDRpkMhhkBVc7sbnCR,1ygAN54tgGzAA1cfDRpkMhhkBVc7sbnCR,-0.9991382
36SYXNutzUpX3ynmUqp2FrKZrCiYyWSLad,36SYXNutzUpX3ynmUqp2FrKZrCiYyWSLad,0.02234685
1EDSsJyS8WdoRywVYyaoAwmJKvoVFtaRHb,1EDSsJyS8WdoRywVYyaoAwmJKvoVFtaRHb,0.10045761
bc1q97pj6fyhlm2ac7qy8l5lp2726c0v6n79w87jme,bc1q97pj6fyhlm2ac7qy8l5lp2726c0v6n79w87jme,1.20869004
3GntPS3T4A25ChNoRzTzXoYjssM3MEEsWW,3GntPS3T4A25ChNoRzTzXoYjssM3MEEsWW,0.03237955
32mxhko5mJHfkbkDPpz7SfdJwEJi21P1WK,32mxhko5mJHfkbkDPpz7SfdJwEJi21P1WK,15.69131822
12t9dVPHMLeJeGSmX9AKeCJEJ5arx2ySck,12t9dVPHMLeJeGSmX9AKeCJEJ5arx2ySck,-0.9988418
31pwCq5Vs7grBPcxN1sdB9nS7iV3tV5FXZ,31pwCq5Vs7grBPcxN1sdB9nS7iV3tV5FXZ,0.034114889999999995
3NmNcQbhfxLuUuN3hQqdvQFJAjF8rJQHrk,3NmNcQbhfxLuUuN3hQqdvQFJAjF8rJQHrk,0.7760335
3K7SrWULENdXtSz2yaHW7fm7bdv7eqoGYv,3K7SrWULENdXtSz2yaHW7fm7bdv7eqoGYv,8.65912166
32XtKjP1zbct5Ys4JUckwtfQ22QmmgLR98,32XtKjP1zbct5Ys4JUckwtfQ22QmmgLR98,0.5442224600000001
3C6Aq3kXLMM5P7NUVdjy6L28bkq4XvL2dK,3C6Aq3kXLMM5P7NUVdjy6L28bkq4XvL2dK,0.03235865
1L6XpnDygG2VySVEVmaqHtYTYwJAHhvRYZ,1L6XpnDygG2VySVEVmaqHtYTYwJAHhvRYZ,-0.99919206
33PcjiKMFE5twoiahp2WnyMXpLx7MoSp9y,33PcjiKMFE5twoiahp2WnyMXpLx7MoSp9y,1.6547175999999997
1AEQVMewyAFqrVSrEcovBiuiAwBttUnRVn,1AEQVMewyAFqrVSrEcovBiuiAwBttUnRVn,0.02594802
36ZWXGm9zJwwNBGbdk5AwC3on49ZHsRiYx,36ZWXGm9zJwwNBGbdk5AwC3on49ZHsRiYx,3.15872229
3CVJRcm5MZZ1LeRa9TPHgUdVqRnjjYexhx,3CVJRcm5MZZ1LeRa9TPHgUdVqRnjjYexhx,12.914398490000002
3Q2k6srhdxZ2t7yb6FqteLtmCet6tJKfPj,3Q2k6srhdxZ2t7yb6FqteLtmCet6tJKfPj,12.926606330000002
3D2zL48mxTGyn7DeSm51TZM3tYhUdL4wNX,3D2zL48mxTGyn7DeSm51TZM3tYhUdL4wNX,12.924535370000001
3GMXQ3L1ru95Y4RhdgkGnRsgAjG4cwti5r,3GMXQ3L1ru95Y4RhdgkGnRsgAjG4cwti5r,12.914672490000001
35dupigJgWj41VkbZAnEQjvCFuqW92nKhg,35dupigJgWj41VkbZAnEQjvCFuqW92nKhg,13.081779120000002
3D3Y7914aEyY9dg8wbrDkW85c2hAceKphp,3D3Y7914aEyY9dg8wbrDkW85c2hAceKphp,13.644969670000002
3GAF1Du7Kh1YBo19H3LKqdTL31eL7sbuyu,3GAF1Du7Kh1YBo19H3LKqdTL31eL7sbuyu,122.73780969
3HdJFJLu576UavSdVU1RgGGcnG1EeFcHhg,3HdJFJLu576UavSdVU1RgGGcnG1EeFcHhg,17.89558089
3JKmcGFsi3qJzRysD8bgvf1Yjp2FQKvajP,3JKmcGFsi3qJzRysD8bgvf1Yjp2FQKvajP,13.17604977
17U7hb6irJuRU8R46D6oi5nDy2iAFnHqgG,17U7hb6irJuRU8R46D6oi5nDy2iAFnHqgG,7.76854495
1PGv9dUndHyhKn1z2WjqSYVknr2CXWsM5s,1PGv9dUndHyhKn1z2WjqSYVknr2CXWsM5s,0.019301020000000002
3Afj4stdiLG9EktGrMbm252ySonnhYaz8v,3Afj4stdiLG9EktGrMbm252ySonnhYaz8v,81.38280588999999
3DdBd7csy82BAKSSRCRb5vWQmR7i1RJAiz,3DdBd7csy82BAKSSRCRb5vWQmR7i1RJAiz,0.015203930000000001
32qwRgunNEN7K9XDrh67xJ7dnLa2kpNZQe,32qwRgunNEN7K9XDrh67xJ7dnLa2kpNZQe,0.05220825
16iCfUw64nx7R98MMpWL7Wg84rPhw8DqSu,16iCfUw64nx7R98MMpWL7Wg84rPhw8DqSu,0.01658507
bc1qp95f9aczg8rk8zaz3ys8tdmnp50j3j40cpl838,bc1qp95f9aczg8rk8zaz3ys8tdmnp50j3j40cpl838,0.07553074000000001
1Nr4Z4VS6SAoAVJpb9zQfN64M2rGaHGDQm,1Nr4Z4VS6SAoAVJpb9zQfN64M2rGaHGDQm,-0.9870431199999999
1DGtNB5Nwv8JCjzNRF5mvyLbzJxusXh6sc,1DGtNB5Nwv8JCjzNRF5mvyLbzJxusXh6sc,0.006768359999999999
3C8pgLm24HqUYvGT9oGHMfi6dcRDAEavzt,3C8pgLm24HqUYvGT9oGHMfi6dcRDAEavzt,0.06640499999999999
33HBB4Lqgp8tgjo9yUf4qKcSvmsvmN9BWB,33HBB4Lqgp8tgjo9yUf4qKcSvmsvmN9BWB,0.22059215999999998
3GoZBZ6F8g4UiCt7moPNLDX7KKwgtGgLUT,3GoZBZ6F8g4UiCt7moPNLDX7KKwgtGgLUT,28.335007519999998
12YSyjyFPHcYaZYNuJfgcWcq24CuDEsWcH,12YSyjyFPHcYaZYNuJfgcWcq24CuDEsWcH,0.00699684
3768qWjv2wHqjTj8gAz3DAr8rWQw2FCFJW,3768qWjv2wHqjTj8gAz3DAr8rWQw2FCFJW,33.3193961
1LECsqfmZmnZiyi62CU4hvpaGyXUBwgC7g,1LECsqfmZmnZiyi62CU4hvpaGyXUBwgC7g,0.05525389
1NX4CKP9J7Npcqwh8mZoATGdAy2U5pjt6H,1NX4CKP9J7Npcqwh8mZoATGdAy2U5pjt6H,0.0133551
37tN6EtYzsorm6zBcpfWz8w5xRNy3mab33,37tN6EtYzsorm6zBcpfWz8w5xRNy3mab33,8.85409791
1PTVwzsm2y2uz1rMw7mBAh7z7t1HLZeU6T,1PTVwzsm2y2uz1rMw7mBAh7z7t1HLZeU6T,0.30598281
1HCviLYNqHAyeZxGTj9Mtgvj1NJgQuSo91,1HCviLYNqHAyeZxGTj9Mtgvj1NJgQuSo91,4.76238029
3NzCRHuaBoJY8zcHWHMmKMyvzimvmQX4sH,3NzCRHuaBoJY8zcHWHMmKMyvzimvmQX4sH,0.03306288
1663QAenKYRXjj3MGB9Jukq7Tnz7m5qr1A,1663QAenKYRXjj3MGB9Jukq7Tnz7m5qr1A,-0.99982662
1Myby4WgFJVgsaH4fiCEJyqd5FLvqfEvPx,1Myby4WgFJVgsaH4fiCEJyqd5FLvqfEvPx,0.09069262
1AjGiKEKrEZa5CP1W7ctBK7WV8iudBBPU6,1AjGiKEKrEZa5CP1W7ctBK7WV8iudBBPU6,3.22071051
1CuPgsxYQ6tqoio33oNPqmW49dtdDuTAcX,1CuPgsxYQ6tqoio33oNPqmW49dtdDuTAcX,3.61644935
1BCWeQ34dtk6g8hxbAbGx9fsasN7EGCoQw,1BCWeQ34dtk6g8hxbAbGx9fsasN7EGCoQw,3.22239772
1Chtvqaa3vsPNh4BHQBcAZavnuFg8rvvpR,1Chtvqaa3vsPNh4BHQBcAZavnuFg8rvvpR,3.25844935
198VewphJiSui7hkjrbgk38USYgptYwnuR,198VewphJiSui7hkjrbgk38USYgptYwnuR,3.22268935
3Q3XvwKWsx3ocmCXheK6pAo5ieooFx75hh,3Q3XvwKWsx3ocmCXheK6pAo5ieooFx75hh,6.43602746
3Fidz8ttFNHayKpmZt6aZLRmjULbhHJEE6,3Fidz8ttFNHayKpmZt6aZLRmjULbhHJEE6,0.09073655
1E9oPCNyNxqXo4JLw9oCNggBfyZBkDuyFV,1E9oPCNyNxqXo4JLw9oCNggBfyZBkDuyFV,3.6111347900000004
1Bn3VSWm5DZCD7AmWsri77NduFojrWx9gL,1Bn3VSWm5DZCD7AmWsri77NduFojrWx9gL,3.6112393600000003
34avc13ewPYe6sLNcrLyoJjc8PZwz51buP,34avc13ewPYe6sLNcrLyoJjc8PZwz51buP,4.9952971900000005
16uCQRJS15436dQmV9VrmC17Njw7hEnTBd,16uCQRJS15436dQmV9VrmC17Njw7hEnTBd,1.263625
16oNo77YfPPjc7yoxCu4UexkdyEsDWDJM1,16oNo77YfPPjc7yoxCu4UexkdyEsDWDJM1,-0.98720382
1KHykmqbEAcQTyLdNnrE2KVpUHkwDVqWXZ,1KHykmqbEAcQTyLdNnrE2KVpUHkwDVqWXZ,0.31776231
14cbJtVkfjrGKB7fzhtd7eMNEYA3e1u9Wc,14cbJtVkfjrGKB7fzhtd7eMNEYA3e1u9Wc,0.02018077
1CrMTPLKNFyF7F7MyY4AHJQgRLtqQcXG4n,1CrMTPLKNFyF7F7MyY4AHJQgRLtqQcXG4n,-0.98007352
1GWfUFPBHYxe2NEH6UCYW47toxzsv34Eb9,1GWfUFPBHYxe2NEH6UCYW47toxzsv34Eb9,0.04526762
1GAP1ApNAiEYSTd9RixcLMFkjAWrEgmvvR,1GAP1ApNAiEYSTd9RixcLMFkjAWrEgmvvR,0.12980982000000002
3HN14MERSkHHZfEYWd9FFqim5RsTztAUnW,3HN14MERSkHHZfEYWd9FFqim5RsTztAUnW,0.71978787
17xqwRP2A5tyELg8E5FvXA2JzGfMPWHv9Q,17xqwRP2A5tyELg8E5FvXA2JzGfMPWHv9Q,0.27518673
332m5LX5uNzLwC3aaULd7BTrEszPee1aHM,332m5LX5uNzLwC3aaULd7BTrEszPee1aHM,1.05092246
1MiNhAyXu6bFJTfpQBJuYWXjEaaQZBmHCN,1MiNhAyXu6bFJTfpQBJuYWXjEaaQZBmHCN,0.02600864
3Pgdj84S7rPspSVuSBhr8gxfVwBkn5YmPt,3Pgdj84S7rPspSVuSBhr8gxfVwBkn5YmPt,0.01023644
1Gp5A98emM9jZQzEmgcVW2HCfE3UqxVoEe,1Gp5A98emM9jZQzEmgcVW2HCfE3UqxVoEe,0.01823796
1Jekm8ZswQmDhLFMp9cuYb1Kcq26riFp6m,1Jekm8ZswQmDhLFMp9cuYb1Kcq26riFp6m,82.98053419000001
13XDN3c3WSrHz3E7DRikLMwHdLprfENPwv,13XDN3c3WSrHz3E7DRikLMwHdLprfENPwv,45.350357169999995
1HWTyen5oPaEEgSfeFi8y1YNywhKd81brw,1HWTyen5oPaEEgSfeFi8y1YNywhKd81brw,205.29943648
1JvbaPYqFx3t3WvVXoJ2BWvLtCnvJqHGbH,1JvbaPYqFx3t3WvVXoJ2BWvLtCnvJqHGbH,1.5962946999999998
1NeJR3LcTosUjY3k2cdb16fZbEoYJ5nThx,1NeJR3LcTosUjY3k2cdb16fZbEoYJ5nThx,1.41905166
1MXgKwYBcnpeFgkg52Tb9Ph1xqudHUamUP,1MXgKwYBcnpeFgkg52Tb9Ph1xqudHUamUP,1.42624828
12MCWuYWJc4TZHskjKWMy2iL42QheoK8Z4,12MCWuYWJc4TZHskjKWMy2iL42QheoK8Z4,1.41861194
1D1SCR23aYKDX8tSYnnETBxyWEiLcGba2s,1D1SCR23aYKDX8tSYnnETBxyWEiLcGba2s,1.4207359
18e9pjNAbd3Vr8PaHUymeoEoJi8g65VBKz,18e9pjNAbd3Vr8PaHUymeoEoJi8g65VBKz,-0.9704218
1J2Ww7c54t4w6x9k38XpHCUDRBFwoC58xx,1J2Ww7c54t4w6x9k38XpHCUDRBFwoC58xx,0.15156077
36RUxcXa735Zd7Kjv1Ry85TJ1kXAqb6ZFo,36RUxcXa735Zd7Kjv1Ry85TJ1kXAqb6ZFo,0.015490529999999999
3G6Z76A8NfMubYNqWCQZXv8cahuaC7J7cT,3G6Z76A8NfMubYNqWCQZXv8cahuaC7J7cT,0.018397129999999998
12vCxak5xc1t6T275xbm6AJ4xsZCxkTSc5,12vCxak5xc1t6T275xbm6AJ4xsZCxkTSc5,653.4273433600001
3Dcpv7Dy73Wj5rDYPpMpVWys4eDLiRsNm5,3Dcpv7Dy73Wj5rDYPpMpVWys4eDLiRsNm5,0.02938029
1DnC43GprK4mJCtHHaWurTzb6XcQdWZAAr,1DnC43GprK4mJCtHHaWurTzb6XcQdWZAAr,0.00716644
35uG6TQaNkgQMG5VLPKXVcQHQ8dd7zkpAw,35uG6TQaNkgQMG5VLPKXVcQHQ8dd7zkpAw,0.16403378000000002
18mSNiZfbAQ8WzmnAZuCEQyseYFQsRSsGJ,18mSNiZfbAQ8WzmnAZuCEQyseYFQsRSsGJ,-0.9750078
18oUjC5emcTSLES6ruX8eDUxTEY17YSr3,18oUjC5emcTSLES6ruX8eDUxTEY17YSr3,0.04923613
155tdxFtH6bdX8144oZxLnWbd8tL9kw3Fy,155tdxFtH6bdX8144oZxLnWbd8tL9kw3Fy,0.12895518
12QwSaXUcmXadH84aEggZN66LTwEwZ8BWW,12QwSaXUcmXadH84aEggZN66LTwEwZ8BWW,0.03334981
1GFiwcqJ9QrcoXYeeCfmCCgxcY24F3jJvr,1GFiwcqJ9QrcoXYeeCfmCCgxcY24F3jJvr,3.43384
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,11117.568748289998
1Aiy8rVxAzHS45ShzoiRewvuqUeFokwB56,1Aiy8rVxAzHS45ShzoiRewvuqUeFokwB56,3.0658196099999997
1PJJ1YDA56FFWkQKooXUPSFq5EyR9iS3Y9,1PJJ1YDA56FFWkQKooXUPSFq5EyR9iS3Y9,0.06553419
1KF79giCUhdVoxaTyUpqZAvEgR7eenp2bS,1KF79giCUhdVoxaTyUpqZAvEgR7eenp2bS,-0.98705168
19Wx2cDCZp1DzJHLqFPkL3ZZ2cyi8mGMGk,19Wx2cDCZp1DzJHLqFPkL3ZZ2cyi8mGMGk,0.08115584
36JYgH5TXNd1DtDESUMTQX2PD9BQWnPhHV,36JYgH5TXNd1DtDESUMTQX2PD9BQWnPhHV,0.05482707
38MUuiVgRdWzC8Kftd3weuAD1BWmswYG71,38MUuiVgRdWzC8Kftd3weuAD1BWmswYG71,0.012780020000000001
3LCN1CJfNxTCeKoPJMdWPGGfgvN9v4WsZ3,3LCN1CJfNxTCeKoPJMdWPGGfgvN9v4WsZ3,0.07821182
12Y5R2KpLvEtojQKBwdYLZBjxHUL14xUgG,12Y5R2KpLvEtojQKBwdYLZBjxHUL14xUgG,12.81988
1NRs3YHuL818RSWAfMQ9KDhGmwU7KpyfSY,1NRs3YHuL818RSWAfMQ9KDhGmwU7KpyfSY,0.32817274999999996
1Ckh8qAfExPXcwpvPV4keXh8ZWYnKdk6o6,1Ckh8qAfExPXcwpvPV4keXh8ZWYnKdk6o6,0.01049833
1sSQjMpXVG4bQNSDPCtGbvUqd313xHQxf,1sSQjMpXVG4bQNSDPCtGbvUqd313xHQxf,0.02485766
1Ju8tgTawdQGFkCtrCr28x16NKUydkGQ7h,1Ju8tgTawdQGFkCtrCr28x16NKUydkGQ7h,21.33495104
3R1MBmDsTswrirnhXDJ9LWxHvEVDL9HcTe,3R1MBmDsTswrirnhXDJ9LWxHvEVDL9HcTe,0.030800809999999998
12knDiRLAohRnAmRfzLwt5RiJJu8KbeUp7,12knDiRLAohRnAmRfzLwt5RiJJu8KbeUp7,-0.97000776
1Gtb3Zgrn6edLgW4C9EU1q5u8dyBrMQQbN,1Gtb3Zgrn6edLgW4C9EU1q5u8dyBrMQQbN,0.1870133
1AaALPh38DWzvb7mnd5AHKXDrr5tnCv2h,1AaALPh38DWzvb7mnd5AHKXDrr5tnCv2h,5.81334496
1PZXr1jemWWtxuwaUbLVV4QxTouTusk84W,1PZXr1jemWWtxuwaUbLVV4QxTouTusk84W,4.98280576
17H3enBRdFyH1xRp9fWiV9YJ8HQ7z2KHrh,17H3enBRdFyH1xRp9fWiV9YJ8HQ7z2KHrh,4.9298449600000005
358FCZA598oeHjyKjqJXa9VMts6RvEPCwM,358FCZA598oeHjyKjqJXa9VMts6RvEPCwM,0.016113810000000003
33BZgsXZsxGxyHM7oDGmG4tuY6JuCxcLdd,33BZgsXZsxGxyHM7oDGmG4tuY6JuCxcLdd,0.07287107999999999
1KZ5u7BMKHZiKJuzQB7aMFMw5GQR8TcDCF,1KZ5u7BMKHZiKJuzQB7aMFMw5GQR8TcDCF,-0.98715826
3KPYAMN9NJHPDdhdRfFh9qXRUMkT8WfLrY,3KPYAMN9NJHPDdhdRfFh9qXRUMkT8WfLrY,0.01999503
1Fu3iBR2EMQWeYGi3XvrPmcPUkne8ZWj9h,1Fu3iBR2EMQWeYGi3XvrPmcPUkne8ZWj9h,7716.790162110008
1Kgkk6j4LzKMFwXxjKyK5FQvfH9SgNrNVB,1Kgkk6j4LzKMFwXxjKyK5FQvfH9SgNrNVB,69.90977051
1NEnu2ZtRRZCKqNkpPPWdS5iZasSk4jjQ2,1NEnu2ZtRRZCKqNkpPPWdS5iZasSk4jjQ2,69.91283051
14WhQbNb7bAaf7FUjvmJEAUrd4g63NxYsL,14WhQbNb7bAaf7FUjvmJEAUrd4g63NxYsL,69.90177051
1L3gK8dd9XEebhXwuYXMWfjFeo8ttxojr6,1L3gK8dd9XEebhXwuYXMWfjFeo8ttxojr6,69.90099278
1L4bHzNbrG3NxxNpKFQdJwJCV5J5i514hw,1L4bHzNbrG3NxxNpKFQdJwJCV5J5i514hw,69.90057051
1MiXxjigpejQFessEbCTmAAuQXDEBi7ohW,1MiXxjigpejQFessEbCTmAAuQXDEBi7ohW,69.90544547
1e1XDadvLVx6RqZFAnGGi5FdpJJedibQ3,1e1XDadvLVx6RqZFAnGGi5FdpJJedibQ3,0.09506141
197QeR1662QyGGKPx9uFYVT3RSrZZTnMp6,197QeR1662QyGGKPx9uFYVT3RSrZZTnMp6,0.00324199
1KZvtRDFuV2XZKzNoEGZdwBUJQbV1bCy1Y,1KZvtRDFuV2XZKzNoEGZdwBUJQbV1bCy1Y,0.0108964
1AP6YHeAKEF6EpLgx3N27cPT78hLU8ifaK,1AP6YHeAKEF6EpLgx3N27cPT78hLU8ifaK,69.05590578
1EPrqJt9kMCX8f92VEfNfHWCCiF45a8A5H,1EPrqJt9kMCX8f92VEfNfHWCCiF45a8A5H,69.93007681
19kfKn5jEomAxmcfk1pdRL5im5NMB5rSWR,19kfKn5jEomAxmcfk1pdRL5im5NMB5rSWR,1.03291442
1K9YW6cwzYR6zqGr8amc7szTCWdkL1xszT,1K9YW6cwzYR6zqGr8amc7szTCWdkL1xszT,5.02359052
1LCWeJo8QVSiEyCK4S2VmoLZ9fRAfn15C,1LCWeJo8QVSiEyCK4S2VmoLZ9fRAfn15C,6.80709928
3HEUW16FyNms1JNgtCx6fNKDLtfyanzpbF,3HEUW16FyNms1JNgtCx6fNKDLtfyanzpbF,5.01009218
1MZrYpYXxMon5QPk1f9494Y6EiymxqDmeX,1MZrYpYXxMon5QPk1f9494Y6EiymxqDmeX,5.11001987
1FBt6N5UUYZtxqYXwWxCCjkRoDTUwSH5kS,1FBt6N5UUYZtxqYXwWxCCjkRoDTUwSH5kS,15.365984819999998
1N9e9ETYKy36uK9c7hrVz23buER2A5fZxD,1N9e9ETYKy36uK9c7hrVz23buER2A5fZxD,0.49571829
1FCrWPmQt2rhFiEgt79UyX1DCQXXNF47QY,1FCrWPmQt2rhFiEgt79UyX1DCQXXNF47QY,23.319960000000002
39fu3NGDWFah9LifjXAiHNRn4ZGyUrLsdj,39fu3NGDWFah9LifjXAiHNRn4ZGyUrLsdj,1.39196356
3L7bGSckwQ8nTjpk4EAWCpsLrPJuU9mN9K,3L7bGSckwQ8nTjpk4EAWCpsLrPJuU9mN9K,0.24765207
3ExtN1sRsfnfqefb5qWDBAJxKQBV6rtdei,3ExtN1sRsfnfqefb5qWDBAJxKQBV6rtdei,0.31680749
31m2x2yJm2BQxSRCwbCrT8sDxKWkyyAi2a,31m2x2yJm2BQxSRCwbCrT8sDxKWkyyAi2a,0.16292207
18mgq2LrS8cXJRkuXYQ9Y6fExGUY8o1tS1,18mgq2LrS8cXJRkuXYQ9Y6fExGUY8o1tS1,0.01113238
1QKvBdozCpVShixqrVLKHRQmCCn9DPpFZi,1QKvBdozCpVShixqrVLKHRQmCCn9DPpFZi,222.86563659999996
3NrCDi6Jbwa2wguvL93W9DiQb1Cxmk669o,3NrCDi6Jbwa2wguvL93W9DiQb1Cxmk669o,0.16869759
16NvpNdLYouzZLMYrfVVKFWqGZciRt6Ctw,16NvpNdLYouzZLMYrfVVKFWqGZciRt6Ctw,0.34301239
3MSpJGnZZZsrAch7oJSa4h5jQRfVVnFjeJ,3MSpJGnZZZsrAch7oJSa4h5jQRfVVnFjeJ,4.221535299999999
374BejYcgLwt5E2cgsnq5f6wKkpB9EDtYe,374BejYcgLwt5E2cgsnq5f6wKkpB9EDtYe,4.27128952
3KumNYMzK3kMWjSo14aVtisCD41JTr8xeK,3KumNYMzK3kMWjSo14aVtisCD41JTr8xeK,4.23308649
3Cc5U9hvCTwWjcRwWeLy7XDT7eGTQkaHCm,3Cc5U9hvCTwWjcRwWeLy7XDT7eGTQkaHCm,4.259580349999999
3QyDNBViUUQtdiaW7GoKVyZbBJv1KgxtSp,3QyDNBViUUQtdiaW7GoKVyZbBJv1KgxtSp,4.22227705
3JpxyvKTqrwTkiyxCibP8T2xUcrQJSmbvS,3JpxyvKTqrwTkiyxCibP8T2xUcrQJSmbvS,402.72161863
1GMsiunopL5sZuTMaPbCjfwXdJEvC62KSG,1GMsiunopL5sZuTMaPbCjfwXdJEvC62KSG,1.6347643600000001
1RkuMBBokDBhBzwZyMNt2qe3Nz9Lo2hMd,1RkuMBBokDBhBzwZyMNt2qe3Nz9Lo2hMd,3.19978281
3Lty8Qw5FFrFVaLtWN96vM8d9dmUhBS77e,3Lty8Qw5FFrFVaLtWN96vM8d9dmUhBS77e,3.36098665
3LDeNPzHszKRn1WFoXRBW8xsBDpLKrz6gp,3LDeNPzHszKRn1WFoXRBW8xsBDpLKrz6gp,55.755642800000004
3CSLBCDLSTAYQLSBiBeUVZsuoM5vLV5nZE,3CSLBCDLSTAYQLSBiBeUVZsuoM5vLV5nZE,55.75640026
3PrbArCHffpv26UCUfVpLgAiDmSzZ9scQX,3PrbArCHffpv26UCUfVpLgAiDmSzZ9scQX,55.758177610000004
3HXt9myyBK3hfaLFaufwYaP1Q4McyQXPhE,3HXt9myyBK3hfaLFaufwYaP1Q4McyQXPhE,155.66549236
1HeCAsrC1t5uYxdRCvioMoXQJufRFmsMRa,1HeCAsrC1t5uYxdRCvioMoXQJufRFmsMRa,0.045739749999999996
3F98gxHZ6vCMW4CQqP25F4575p1XTqfJmo,3F98gxHZ6vCMW4CQqP25F4575p1XTqfJmo,0.03245574
38Cnnry5zbXjsmV6UEmjMChxWiTSEGcrnZ,38Cnnry5zbXjsmV6UEmjMChxWiTSEGcrnZ,0.11871219999999999
3BRDzaGTrfGoxwwXiQRSF5gmFsoa2AMNhu,3BRDzaGTrfGoxwwXiQRSF5gmFsoa2AMNhu,0.27816268000000005
37iGCH8x3QMk92bUt3UAc44ZVd7vW1mAqW,37iGCH8x3QMk92bUt3UAc44ZVd7vW1mAqW,0.27742350000000005
